Price,Manufacturer,Model,Mileage,Horse Power,Fuel,Transmission,Fabrication Year,Age,Posting Month,Posting Year,country_of_origin
95000.0,PEUGEOT,3008,55000.0,7.0,Gasoline,Automatic,2021.0,3.0,February,2024.0,France
31500.0,PEUGEOT,107,90000.0,4.0,Gasoline,Manual,2017.0,7.0,February,2024.0,France
26500.0,PEUGEOT,301,86000.0,5.0,Gasoline,Manual,2019.0,5.0,February,2024.0,France
22000.0,PEUGEOT,301,205000.0,5.0,Gasoline,Manual,2014.0,10.0,February,2024.0,France
42000.0,PEUGEOT,PARTNER,101000.0,5.0,Diesel,Manual,2019.0,5.0,February,2024.0,France
45000.0,PEUGEOT,2008,104000.0,5.0,Gasoline,Manual,2017.0,7.0,February,2024.0,France
75000.0,PEUGEOT,5008,120000.0,9.0,Gasoline,Automatic,2019.0,5.0,February,2024.0,France
24500.0,PEUGEOT,207 SW,205000.0,6.0,Gasoline,Manual,2011.0,13.0,February,2024.0,France
32000.0,PEUGEOT,508,141000.0,9.0,Gasoline,Manual,2012.0,12.0,February,2024.0,France
17000.0,PEUGEOT,PARTNER,120000.0,7.0,Diesel,Manual,2009.0,15.0,February,2024.0,France
42000.0,PEUGEOT,208,20000.0,4.0,Gasoline,Manual,2022.0,2.0,February,2024.0,France
14500.0,PEUGEOT,PARTNER,200000.0,7.0,Diesel,Manual,2007.0,17.0,February,2024.0,France
32000.0,PEUGEOT,508,180000.0,9.0,Diesel,Manual,2013.0,11.0,February,2024.0,France
57000.0,PEUGEOT,308,137000.0,5.0,Diesel,Manual,2020.0,4.0,February,2024.0,France
27500.0,PEUGEOT,301,90000.0,5.0,Gasoline,Manual,2019.0,5.0,February,2024.0,France
32500.0,PEUGEOT,208,59000.0,5.0,Gasoline,Manual,2020.0,4.0,February,2024.0,France
11500.0,PEUGEOT,205,350000.0,4.0,Gasoline,Manual,1992.0,32.0,February,2024.0,France
35000.0,PEUGEOT,508,195000.0,9.0,Gasoline,Manual,2011.0,13.0,February,2024.0,France
29500.0,PEUGEOT,107,133000.0,4.0,Gasoline,Manual,2017.0,7.0,February,2024.0,France
25000.0,PEUGEOT,EXPERT,357000.0,7.0,Diesel,Manual,2014.0,10.0,February,2024.0,France
25000.0,PEUGEOT,301,105000.0,5.0,Gasoline,Manual,2018.0,6.0,February,2024.0,France
45000.0,PEUGEOT,PARTNER,112000.0,5.0,Diesel,Manual,2019.0,5.0,February,2024.0,France
16000.0,PEUGEOT,PARTNER,214000.0,5.0,Diesel,Manual,2009.0,15.0,February,2024.0,France
35000.0,PEUGEOT,208,105000.0,4.0,Gasoline,Manual,2020.0,4.0,February,2024.0,France
33000.0,PEUGEOT,208,82000.0,4.0,Gasoline,Manual,2019.0,5.0,February,2024.0,France
36000.0,PEUGEOT,208,70000.0,5.0,Gasoline,Manual,2016.0,8.0,February,2024.0,France
16000.0,PEUGEOT,301,200000.0,5.0,Gasoline,Manual,2014.0,10.0,February,2024.0,France
24000.0,PEUGEOT,208,318000.0,5.0,Diesel,Manual,2013.0,11.0,February,2024.0,France
42000.0,PEUGEOT,PARTNER,163000.0,5.0,Diesel,Manual,2020.0,4.0,February,2024.0,France
30000.0,PEUGEOT,3008,230000.0,7.0,Gasoline,Manual,2011.0,13.0,February,2024.0,France
47000.0,PEUGEOT,PARTNER,90000.0,5.0,Diesel,Manual,2020.0,4.0,February,2024.0,France
55000.0,PEUGEOT,508,115000.0,6.0,Diesel,Manual,2021.0,3.0,February,2024.0,France
17500.0,PEUGEOT,406,170000.0,1.0,Gasoline,Manual,2020.0,4.0,November,2023.0,France
18000.0,PEUGEOT,307 SW,285000.0,5.0,Gasoline,Manual,2006.0,18.0,November,2023.0,France
21800.0,PEUGEOT,301,126000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
11000.0,PEUGEOT,309,200000.0,5.0,Gasoline,Manual,1998.0,26.0,November,2023.0,France
34000.0,PEUGEOT,208,66000.0,5.0,Gasoline,Manual,2020.0,4.0,November,2023.0,France
14000.0,PEUGEOT,206,320000.0,4.0,Gasoline,Manual,2004.0,20.0,November,2023.0,France
22500.0,PEUGEOT,308,216000.0,6.0,Gasoline,Manual,2008.0,16.0,November,2023.0,France
27700.0,PEUGEOT,301,66000.0,5.0,Gasoline,Manual,2020.0,4.0,November,2023.0,France
23000.0,PEUGEOT,301,109000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
26000.0,PEUGEOT,207 SW,346000.0,5.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
52000.0,PEUGEOT,2008,63721.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
34500.0,PEUGEOT,208,125000.0,5.0,Gasoline,Manual,2017.0,7.0,November,2023.0,France
27000.0,PEUGEOT,PARTNER,348000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
14500.0,PEUGEOT,206,225000.0,6.0,Gasoline,Manual,2007.0,17.0,November,2023.0,France
27000.0,PEUGEOT,301,76000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
98000.0,PEUGEOT,3008,79000.0,7.0,Gasoline,Automatic,2020.0,4.0,November,2023.0,France
23000.0,PEUGEOT,207,150000.0,6.0,Gasoline,Manual,2010.0,14.0,November,2023.0,France
28500.0,PEUGEOT,3008,250000.0,7.0,Gasoline,Manual,2010.0,14.0,November,2023.0,France
24000.0,PEUGEOT,301,203000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,France
26000.0,PEUGEOT,BIPPER,147000.0,5.0,Diesel,Manual,2015.0,9.0,November,2023.0,France
16500.0,PEUGEOT,206,270925.0,5.0,Gasoline,Manual,2001.0,23.0,November,2023.0,France
27000.0,PEUGEOT,PARTNER,348000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
13200.0,PEUGEOT,206,335420.0,63.0,Gasoline,Manual,2003.0,21.0,November,2023.0,France
96000.0,PEUGEOT,3008,122000.0,6.0,Diesel,Automatic,2019.0,5.0,November,2023.0,France
17900.0,PEUGEOT,206,208000.0,4.0,Gasoline,Manual,2001.0,23.0,November,2023.0,France
17500.0,PEUGEOT,206,246000.0,4.0,Gasoline,Manual,2006.0,18.0,November,2023.0,France
55000.0,PEUGEOT,308,102000.0,5.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
129000.0,PEUGEOT,3008,8000.0,7.0,Gasoline,Automatic,2023.0,1.0,November,2023.0,France
6500.0,PEUGEOT,205,200000.0,4.0,Gasoline,Manual,1999.0,25.0,November,2023.0,France
14500.0,PEUGEOT,206,245000.0,4.0,Gasoline,Manual,2002.0,22.0,November,2023.0,France
39000.0,PEUGEOT,208,71000.0,5.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,France
87500.0,PEUGEOT,3008,92000.0,9.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,France
23000.0,PEUGEOT,407,258000.0,6.0,Diesel,Manual,2006.0,18.0,November,2023.0,France
11500.0,PEUGEOT,306,444000.0,5.0,Diesel,Manual,2001.0,23.0,November,2023.0,France
39900.0,PEUGEOT,PARTNER,77000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
86000.0,PEUGEOT,4008,74000.0,8.0,Diesel,Manual,2020.0,4.0,November,2023.0,France
75000.0,PEUGEOT,PARTNER,114000.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
44500.0,PEUGEOT,308,90000.0,6.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
47000.0,PEUGEOT,PARTNER,109000.0,6.0,Diesel,Manual,2021.0,3.0,November,2023.0,France
19400.0,PEUGEOT,PARTNER,200000.0,7.0,Diesel,Manual,2013.0,11.0,November,2023.0,France
27500.0,PEUGEOT,301,130000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
23000.0,PEUGEOT,301,170000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
26500.0,PEUGEOT,308,290000.0,6.0,Diesel,Manual,2009.0,15.0,November,2023.0,France
23000.0,PEUGEOT,PARTNER,300000.0,7.0,Diesel,Manual,2011.0,13.0,November,2023.0,France
44000.0,PEUGEOT,2008,100000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
23600.0,PEUGEOT,206+,268000.0,4.0,Gasoline,Manual,2011.0,13.0,November,2023.0,France
26500.0,PEUGEOT,206+,119000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,France
25000.0,PEUGEOT,206,99500.0,4.0,Gasoline,Manual,2004.0,20.0,November,2023.0,France
25500.0,PEUGEOT,208,121000.0,5.0,Gasoline,Manual,2013.0,11.0,November,2023.0,France
18500.0,PEUGEOT,PARTNER,353000.0,6.0,Diesel,Manual,2009.0,15.0,November,2023.0,France
42000.0,PEUGEOT,508,180000.0,6.0,Diesel,Manual,2013.0,11.0,November,2023.0,France
20000.0,PEUGEOT,301,130000.0,12.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
25000.0,PEUGEOT,301,190000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
20500.0,PEUGEOT,208,200000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,France
22000.0,PEUGEOT,407,286000.0,6.0,Diesel,Manual,2006.0,18.0,November,2023.0,France
69500.0,PEUGEOT,208,61000.0,6.0,Diesel,Manual,2021.0,3.0,November,2023.0,France
25000.0,PEUGEOT,407,200000.0,6.0,Diesel,Manual,2008.0,16.0,November,2023.0,France
51500.0,PEUGEOT,308,94000.0,5.0,Diesel,Manual,2020.0,4.0,November,2023.0,France
84999.0,PEUGEOT,3008,150000.0,7.0,Diesel,Automatic,2019.0,5.0,November,2023.0,France
51500.0,PEUGEOT,308,105000.0,5.0,Diesel,Manual,2020.0,4.0,November,2023.0,France
86500.0,PEUGEOT,508,90000.0,7.0,Diesel,Automatic,2021.0,3.0,November,2023.0,France
29500.0,PEUGEOT,208,113000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
35500.0,PEUGEOT,PARTNER,216300.0,5.0,Diesel,Manual,2013.0,11.0,November,2023.0,France
26000.0,PEUGEOT,301,133000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
32000.0,PEUGEOT,208,143000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
32000.0,PEUGEOT,208,91000.0,4.0,Gasoline,Manual,2020.0,4.0,November,2023.0,France
21400.0,PEUGEOT,301,140000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
17300.0,PEUGEOT,PARTNER,360000.0,7.0,Diesel,Manual,2010.0,14.0,November,2023.0,France
27000.0,PEUGEOT,301,130312.0,5.0,Gasoline,Manual,2020.0,4.0,November,2023.0,France
47200.0,PEUGEOT,2008,147000.0,6.0,Gasoline,Manual,2017.0,7.0,November,2023.0,France
24500.0,PEUGEOT,207,183000.0,6.0,Gasoline,Manual,2011.0,13.0,November,2023.0,France
24500.0,PEUGEOT,107,150000.0,4.0,Gasoline,Manual,2011.0,13.0,November,2023.0,France
28000.0,PEUGEOT,PARTNER,375000.0,6.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
12500.0,PEUGEOT,106,315978.0,4.0,Gasoline,Manual,2000.0,24.0,November,2023.0,France
38000.0,PEUGEOT,PARTNER,196000.0,7.0,Gasoline,Manual,2012.0,12.0,November,2023.0,France
17800.0,PEUGEOT,207,305000.0,4.0,Diesel,Manual,2010.0,14.0,November,2023.0,France
39500.0,PEUGEOT,2008,163000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
32000.0,PEUGEOT,PARTNER,162000.0,6.0,Gasoline,Manual,2012.0,12.0,November,2023.0,France
12500.0,PEUGEOT,206,239000.0,5.0,Gasoline,Manual,2000.0,24.0,November,2023.0,France
15800.0,PEUGEOT,PARTNER,279000.0,7.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
37000.0,PEUGEOT,508,170000.0,7.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,France
62000.0,PEUGEOT,2008,160000.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
17200.0,PEUGEOT,206,264000.0,4.0,Gasoline,Manual,2004.0,20.0,November,2023.0,France
32000.0,PEUGEOT,PARTNER,178000.0,5.0,Diesel,Manual,2014.0,10.0,November,2023.0,France
30500.0,PEUGEOT,107,82000.0,4.0,Gasoline,Manual,2010.0,14.0,November,2023.0,France
23500.0,PEUGEOT,206+,154000.0,4.0,Gasoline,Manual,2011.0,13.0,November,2023.0,France
123456.0,PEUGEOT,407,300000.0,6.0,Diesel,Manual,2009.0,15.0,November,2023.0,France
11800.0,PEUGEOT,106,200000.0,4.0,Gasoline,Manual,1997.0,27.0,November,2023.0,France
46000.0,PEUGEOT,508,106000.0,7.0,Gasoline,Automatic,2015.0,9.0,November,2023.0,France
14000.0,PEUGEOT,206,231000.0,5.0,Gasoline,Manual,2000.0,24.0,November,2023.0,France
40500.0,PEUGEOT,2008,99000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
14000.0,PEUGEOT,206,240000.0,4.0,Gasoline,Manual,2003.0,21.0,November,2023.0,France
27500.0,PEUGEOT,BIPPER,125000.0,4.0,Diesel,Manual,2015.0,9.0,November,2023.0,France
32000.0,PEUGEOT,308,300000.0,6.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
11800.0,PEUGEOT,106,350000.0,4.0,Gasoline,Manual,1997.0,27.0,November,2023.0,France
13000.0,PEUGEOT,106,300000.0,4.0,Gasoline,Manual,2001.0,23.0,November,2023.0,France
8500.0,PEUGEOT,106,140000.0,4.0,Gasoline,Manual,1994.0,30.0,November,2023.0,France
42000.0,PEUGEOT,308,80000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
30000.0,PEUGEOT,308,170000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,France
27000.0,PEUGEOT,EXPERT,100000.0,7.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
43000.0,PEUGEOT,308,110000.0,5.0,Diesel,Manual,2016.0,8.0,November,2023.0,France
11500.0,PEUGEOT,206,388000.0,4.0,Gasoline,Manual,2001.0,23.0,November,2023.0,France
29000.0,PEUGEOT,5008,310000.0,6.0,Diesel,Manual,2011.0,13.0,November,2023.0,France
45000.0,PEUGEOT,5008,190000.0,6.0,Diesel,Automatic,2014.0,10.0,November,2023.0,France
18500.0,PEUGEOT,407,202000.0,6.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
89000.0,PEUGEOT,3008,115000.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
51000.0,PEUGEOT,508,105000.0,9.0,Gasoline,Automatic,2012.0,12.0,November,2023.0,France
9500.0,PEUGEOT,205,350000.0,4.0,Gasoline,Manual,1993.0,31.0,November,2023.0,France
10500.0,PEUGEOT,106,250000.0,4.0,Gasoline,Manual,1997.0,27.0,November,2023.0,France
14000.0,PEUGEOT,206+,390000.0,4.0,Gasoline,Manual,2002.0,22.0,November,2023.0,France
16500.0,PEUGEOT,206+,318000.0,6.0,Gasoline,Manual,2007.0,17.0,November,2023.0,France
47000.0,PEUGEOT,308 SW,144000.0,6.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
16500.0,PEUGEOT,206,318000.0,6.0,Gasoline,Manual,2007.0,17.0,November,2023.0,France
10800.0,PEUGEOT,106,333000.0,4.0,Gasoline,Manual,1997.0,27.0,November,2023.0,France
16900.0,PEUGEOT,407,160000.0,6.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
26500.0,PEUGEOT,301,157000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
21300.0,PEUGEOT,206+,205000.0,5.0,Gasoline,Manual,2011.0,13.0,November,2023.0,France
14000.0,PEUGEOT,206,270000.0,5.0,Diesel,Manual,2001.0,23.0,November,2023.0,France
95000.0,PEUGEOT,3008,117000.0,6.0,Diesel,Automatic,2019.0,5.0,November,2023.0,France
54000.0,PEUGEOT,308,109000.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
16000.0,PEUGEOT,406,176000.0,9.0,Diesel,Manual,2003.0,21.0,November,2023.0,France
24000.0,PEUGEOT,308,234000.0,6.0,Gasoline,Manual,2008.0,16.0,November,2023.0,France
17500.0,PEUGEOT,206+,240000.0,5.0,Gasoline,Manual,2004.0,20.0,November,2023.0,France
9200.0,PEUGEOT,306,100000.0,6.0,Gasoline,Manual,1998.0,26.0,November,2023.0,France
39000.0,PEUGEOT,EXPERT,145200.0,7.0,Diesel,Manual,2014.0,10.0,November,2023.0,France
85000.0,PEUGEOT,3008,120000.0,7.0,Diesel,Automatic,2019.0,5.0,November,2023.0,France
17000.0,PEUGEOT,301,260000.0,20.0,Diesel,Manual,2013.0,11.0,November,2023.0,France
140000.0,PEUGEOT,3008,5000.0,7.0,Gasoline,Automatic,2023.0,1.0,November,2023.0,France
21500.0,PEUGEOT,407,227000.0,6.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
17000.0,PEUGEOT,406,200000.0,7.0,Gasoline,Manual,1990.0,34.0,November,2023.0,France
26000.0,PEUGEOT,BIPPER,300000.0,1.0,Gasoline,Manual,2013.0,11.0,November,2023.0,France
27000.0,PEUGEOT,407,250000.0,6.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
37500.0,PEUGEOT,208,54500.0,4.0,Gasoline,Manual,2021.0,3.0,November,2023.0,France
14500.0,PEUGEOT,206,312000.0,6.0,Gasoline,Manual,2007.0,17.0,November,2023.0,France
30800.0,PEUGEOT,208,155000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
8500.0,PEUGEOT,106,198000.0,4.0,Gasoline,Manual,1993.0,31.0,November,2023.0,France
25500.0,PEUGEOT,301,220000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
19500.0,PEUGEOT,206,230000.0,4.0,Gasoline,Manual,2008.0,16.0,November,2023.0,France
37500.0,PEUGEOT,208,61000.0,4.0,Gasoline,Manual,2020.0,4.0,November,2023.0,France
10500.0,PEUGEOT,206,111111.0,6.0,Diesel,Manual,2002.0,22.0,November,2023.0,France
12000.0,PEUGEOT,206,240000.0,5.0,Gasoline,Manual,2003.0,21.0,November,2023.0,France
17500.0,PEUGEOT,206,240000.0,5.0,Gasoline,Manual,2004.0,20.0,November,2023.0,France
21400.0,PEUGEOT,308,234000.0,6.0,Gasoline,Manual,2009.0,15.0,November,2023.0,France
85000.0,PEUGEOT,3008,125000.0,7.0,Gasoline,Automatic,2019.0,5.0,November,2023.0,France
16800.0,PEUGEOT,307,540000.0,5.0,Gasoline,Manual,2004.0,20.0,November,2023.0,France
7000.0,PEUGEOT,405,300000.0,5.0,Gasoline,Manual,1990.0,34.0,November,2023.0,France
19800.0,PEUGEOT,407,258000.0,6.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
22500.0,PEUGEOT,308,188000.0,5.0,Gasoline,Manual,2009.0,15.0,November,2023.0,France
52000.0,PEUGEOT,2008,72000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
22500.0,PEUGEOT,407,264000.0,6.0,Diesel,Manual,2008.0,16.0,November,2023.0,France
22500.0,PEUGEOT,407 SW,190600.0,9.0,Gasoline,Manual,2004.0,20.0,November,2023.0,France
38000.0,PEUGEOT,308,79000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
21000.0,PEUGEOT,301,200000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
13000.0,PEUGEOT,PARTNER,500000.0,7.0,Diesel,Manual,2004.0,20.0,November,2023.0,France
22000.0,PEUGEOT,407,295000.0,6.0,Diesel,Manual,2006.0,18.0,November,2023.0,France
14500.0,PEUGEOT,106,167000.0,4.0,Gasoline,Manual,1998.0,26.0,November,2023.0,France
57000.0,PEUGEOT,208,62000.0,5.0,Gasoline,Manual,2021.0,3.0,November,2023.0,France
36000.0,PEUGEOT,208,80000.0,5.0,Gasoline,Automatic,2017.0,7.0,November,2023.0,France
14300.0,PEUGEOT,206,250000.0,4.0,Gasoline,Automatic,2002.0,22.0,November,2023.0,France
39000.0,PEUGEOT,208,120000.0,5.0,Diesel,Automatic,2023.0,1.0,November,2023.0,France
34000.0,PEUGEOT,301,82000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
58000.0,PEUGEOT,PARTNER,83000.0,5.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
33000.0,PEUGEOT,208,80000.0,5.0,Gasoline,Manual,2017.0,7.0,November,2023.0,France
10000.0,PEUGEOT,205,200000.0,4.0,Gasoline,Manual,1998.0,26.0,November,2023.0,France
38000.0,PEUGEOT,308,150000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
42000.0,PEUGEOT,308,110000.0,6.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
73000.0,PEUGEOT,J9,139000.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
26000.0,PEUGEOT,207,100000.0,5.0,Diesel,Manual,2010.0,14.0,November,2023.0,France
43000.0,PEUGEOT,208,150000.0,5.0,Diesel,Manual,2020.0,4.0,November,2023.0,France
11800.0,PEUGEOT,106,248000.0,4.0,Gasoline,Automatic,1997.0,27.0,November,2023.0,France
23000.0,PEUGEOT,308,199000.0,6.0,Gasoline,Manual,2009.0,15.0,November,2023.0,France
111111.0,PEUGEOT,PARTNER,250000.0,6.0,Gasoline,Manual,2012.0,12.0,November,2023.0,France
26300.0,PEUGEOT,207,175801.0,5.0,Gasoline,Manual,2010.0,14.0,November,2023.0,France
6800.0,PEUGEOT,309,333333.0,4.0,Gasoline,Manual,1998.0,26.0,November,2023.0,France
33000.0,PEUGEOT,208,180000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
20000.0,PEUGEOT,PARTNER,440000.0,7.0,Diesel,Manual,2006.0,18.0,November,2023.0,France
20500.0,PEUGEOT,206 CC,210000.0,7.0,Gasoline,Manual,2007.0,17.0,November,2023.0,France
40000.0,PEUGEOT,308,160000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
90000.0,PEUGEOT,3008,100000.0,6.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
18000.0,PEUGEOT,607,300000.0,8.0,Diesel,Manual,2001.0,23.0,November,2023.0,France
21500.0,PEUGEOT,301,188000.0,5.0,Gasoline,Manual,2014.0,10.0,November,2023.0,France
84000.0,PEUGEOT,3008,82000.0,6.0,Diesel,Automatic,2017.0,7.0,November,2023.0,France
17000.0,PEUGEOT,PARTNER,450000.0,7.0,Diesel,Manual,2001.0,23.0,November,2023.0,France
44000.0,PEUGEOT,508,180000.0,6.0,Diesel,Manual,2013.0,11.0,November,2023.0,France
32000.0,PEUGEOT,308 SW,330000.0,6.0,Diesel,Manual,2011.0,13.0,November,2023.0,France
27000.0,PEUGEOT,208,176000.0,4.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
30000.0,PEUGEOT,BIPPER,140000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,France
21000.0,PEUGEOT,207,280000.0,4.0,Diesel,Automatic,2008.0,16.0,November,2023.0,France
7200.0,PEUGEOT,106,380000.0,4.0,Gasoline,Manual,1997.0,27.0,November,2023.0,France
48000.0,PEUGEOT,308,125000.0,6.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
42500.0,PEUGEOT,PARTNER,93000.0,6.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
32500.0,PEUGEOT,208,91622.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
61000.0,PEUGEOT,PARTNER,132000.0,5.0,Diesel,Manual,2019.0,5.0,November,2023.0,France
28299.0,PEUGEOT,308,200000.0,6.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
91500.0,PEUGEOT,PARTNER,26000.0,6.0,Gasoline,Manual,2023.0,1.0,November,2023.0,France
13000.0,PEUGEOT,EXPERT,500000.0,5.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
39000.0,PEUGEOT,3008,144000.0,6.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
111111.0,PEUGEOT,208,87000.0,5.0,Gasoline,Manual,2019.0,5.0,November,2023.0,France
22500.0,PEUGEOT,301,156000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
35000.0,PEUGEOT,RCZ,39000.0,6.0,Diesel,Manual,2023.0,1.0,November,2023.0,France
23000.0,PEUGEOT,BIPPER,214000.0,5.0,Diesel,Manual,2015.0,9.0,November,2023.0,France
22000.0,PEUGEOT,308,250000.0,6.0,Gasoline,Manual,2009.0,15.0,November,2023.0,France
26000.0,PEUGEOT,407,268000.0,6.0,Diesel,Manual,2009.0,15.0,November,2023.0,France
19000.0,PEUGEOT,PARTNER,261795.0,6.0,Diesel,Manual,2009.0,15.0,November,2023.0,France
19500.0,PEUGEOT,EXPERT,392000.0,5.0,Diesel,Manual,2011.0,13.0,November,2023.0,France
14300.0,PEUGEOT,BOXER,465000.0,7.0,Diesel,Manual,2006.0,18.0,November,2023.0,France
49500.0,PEUGEOT,2008,71000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
32000.0,PEUGEOT,308,147000.0,9.0,Gasoline,Manual,2011.0,13.0,November,2023.0,France
26800.0,PEUGEOT,207,143000.0,5.0,Gasoline,Manual,2012.0,12.0,November,2023.0,France
22000.0,PEUGEOT,PARTNER,180919.0,7.0,Diesel,Manual,2010.0,14.0,November,2023.0,France
28000.0,PEUGEOT,308,232000.0,6.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
11111.0,PEUGEOT,308,120000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
24000.0,PEUGEOT,407 SW,228000.0,9.0,Gasoline,Manual,2007.0,17.0,November,2023.0,France
27000.0,PEUGEOT,PARTNER,150000.0,6.0,Gasoline,Manual,2011.0,13.0,November,2023.0,France
24500.0,PEUGEOT,301,147000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
11500.0,PEUGEOT,106,300000.0,4.0,Gasoline,Manual,1999.0,25.0,November,2023.0,France
29000.0,PEUGEOT,308 SW,196000.0,6.0,Diesel,Automatic,2011.0,13.0,November,2023.0,France
28000.0,PEUGEOT,PARTNER,187000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
24000.0,PEUGEOT,301,251000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
82000.0,PEUGEOT,3008,195000.0,6.0,Diesel,Automatic,2019.0,5.0,November,2023.0,France
26000.0,PEUGEOT,301,78000.0,5.0,Gasoline,Manual,2015.0,9.0,November,2023.0,France
8500.0,PEUGEOT,205,250000.0,4.0,Gasoline,Manual,1998.0,26.0,November,2023.0,France
23000.0,PEUGEOT,BIPPER,180000.0,5.0,Diesel,Manual,2016.0,8.0,November,2023.0,France
8000.0,PEUGEOT,PARTNER,300000.0,7.0,Diesel,Manual,1999.0,25.0,November,2023.0,France
20000.0,PEUGEOT,207,400000.0,4.0,Diesel,Manual,2007.0,17.0,November,2023.0,France
25500.0,PEUGEOT,301,122000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
49000.0,PEUGEOT,308 SW,126000.0,6.0,Gasoline,Automatic,2011.0,13.0,November,2023.0,France
29000.0,PEUGEOT,PARTNER,250000.0,5.0,Diesel,Manual,2012.0,12.0,November,2023.0,France
16500.0,PEUGEOT,BOXER,300000.0,7.0,Diesel,Manual,2002.0,22.0,November,2023.0,France
59000.0,PEUGEOT,EXPERT,69000.0,7.0,Diesel,Manual,2020.0,4.0,November,2023.0,France
4000.0,PEUGEOT,205,300000.0,5.0,Gasoline,Manual,1998.0,26.0,November,2023.0,France
30500.0,PEUGEOT,208,185000.0,5.0,Gasoline,Manual,2016.0,8.0,November,2023.0,France
